Character,Radical,CharFreq,Radicals,Qwen_Token_IDs
激,氵,235.9012,"['氺', '水', '氵']",[99591]
沙,氵,134,"['氺', '水', '氵']",[99617]
洗,氵,292.9926,"['氺', '水', '氵']",[99634]
港,氵,101.363,"['氺', '水', '氵']",[99734]
淡,氵,160.9926,"['氺', '水', '氵']",[99773]
洁,氵,67.516,"['氺', '水', '氵']",[99776]
波,氵,179.3284,"['氺', '水', '氵']",[99804]
汇,氵,56.5284,"['氺', '水', '氵']",[99833]
洋,氵,102.4642,"['氺', '水', '氵']",[99840]
润,氵,60.4346,"['氺', '水', '氵']",[99842]
污,氵,28.5185,"['氺', '水', '氵']",[99848]
涨,氵,81.4519,"['氺', '水', '氵']",[99852]
派,氵,135.1951,"['氺', '水', '氵']",[99890]
汉,氵,108.9235,"['氺', '水', '氵']",[99897]
沉,氵,135.6049,"['氺', '水', '氵']",[99947]
浪,氵,583.6741,"['氺', '水', '氵']",[99964]
漫,氵,205.5358,"['氺', '水', '氵']",[99984]
艳,色,61.7481,['色'],[101428]
色,色,801.7284,['色'],[38035]
峰,山,63.1556,['山'],[100035]
岗,山,25.6938,['山'],[100448]
岸,山,39.363,['山'],[100490]
崇,山,151.516,['山'],[100558]
峡,山,14.5975,['山'],[101011]
岩,山,31.1753,['山'],[102137]
岭,山,11.2543,['山'],[102288]
岳,山,12.9086,['山'],[102413]
崛,山,3.284,['山'],[102820]
峻,山,2.8593,['山'],[103040]
崩,山,40.4444,['山'],[103141]
崖,山,49.7827,['山'],[103224]
巅,山,4.0691,['山'],[103281]
屿,山,7.9012,['山'],[103766]
嵌,山,3.5605,['山'],[103767]
崔,山,10.9086,['山'],[105999]
岂,山,7.4025,['山'],[108558]
岚,山,6.0543,['山'],[109512]
巍,山,1.9802,['山'],[110889]
崭,山,7.8667,['山'],[112175]
峨,山,2.5136,['山'],[113271]
崎,山,6.7062,['山'],[114379]
岔,山,9.2198,['山'],[116096]
岐,山,1.516,['山'],[116183]
嵩,山,3.6,['山'],[116627]
峙,山,1.3037,['山'],[117409]
岑,山,0.8988,['山'],[118500]
峭,山,1.3975,['山'],[119156]
峦,山,0.8543,['山'],[119253]
崽,山,7.0074,['山'],[119295]
屹,山,1.4321,['山'],[119306]
岖,山,1.2543,['山'],[119317]
岌,山,0.8198,['山'],[119608]
岘,山,4.3506,['山'],[119708]
岬,山,0.2716,['山'],[119878]
峋,山,0.2617,['山'],[120141]
崴,山,1.4716,['山'],[120943]
嶂,山,0.2173,['山'],[121435]
嶙,山,0.2716,['山'],[121627]
山,山,517.916,['山'],[57811]
岁,山,412.7111,['山'],[92015]
岛,山,97.284,['山'],[99825]
舒,舌,146.6519,['舌'],[100285]
舍,舌,117.0667,['舌'],[100496]
舌,舌,33.2988,['舌'],[101601]
舔,舌,9.4716,['舌'],[115851]
躺,身,70.6963,['身'],[100995]
躲,身,49.2395,['身'],[101567]
躯,身,6.7654,['身'],[103641]
躬,身,5.363,['身'],[117472]
身,身,1181.5309,['身'],[95256]
甥,生,9.7679,['生'],[119436]
生,生,3215.2988,['生'],[21287]
屏,尸,154.9877,['尸'],[100254]
屋,尸,135.6148,['尸'],[100436]
履,尸,7.5506,['尸'],[100834]
尾,尸,81.5901,['尸'],[101143]
尺,尸,45.758,['尸'],[101489]
尸,尸,78.2716,['尸'],[101612]
屠,尸,21.3926,['尸'],[101780]
尿,尸,48.0247,['尸'],[102395]
屈,尸,45.9753,['尸'],[102683]
屁,尸,98.6914,['尸'],[103352]
屑,尸,10.3111,['尸'],[103572]
尹,尸,3.3679,['尸'],[107504]
屡,尸,5.9506,['尸'],[110437]
屎,尸,62.4988,['尸'],[113845]
屉,尸,5.7086,['尸'],[119342]
尻,尸,0.2716,['尸'],[119579]
屐,尸,0.321,['尸'],[120524]
屄,尸,0.4296,['尸'],"[22762, 226]"
屌,尸,6.1679,['尸'],"[22762, 234]"
展,尸,184.6815,['尸'],[76313]
局,尸,196.2815,['尸'],[89977]
层,尸,86.7062,['尸'],[99371]
属,尸,193.9556,['尸'],[99397]
居,尸,349.4914,['尸'],[99435]
届,尸,24.8444,['尸'],[99481]
尼,尸,276.9728,['尸'],[99685]
尽,尸,268.6469,['尸'],[99739]
卓,十,27.5605,['十'],[101440]
卉,十,3.363,['十'],[103216]
卑,十,41.2691,['十'],[103230]
卒,十,2.1975,['十'],[108608]
卅,十,0.8247,['十'],[119542]
单,十,559.6691,['十'],[23990]
午,十,368.884,['十'],[34324]
南,十,336.8247,['十'],[58463]
华,十,262.1531,['十'],[85361]
十,十,743.9506,['十'],[94498]
升,十,487.5012,['十'],[99294]
千,十,287.2988,['十'],[99320]
协,十,56.8346,['十'],[99339]
半,十,497.4864,['十'],[99369]
博,十,2243.5852,['十'],[99394]
卖,十,217.0716,['十'],[99615]
馈,饣,16.2914,"['飠', '饣', '食']",[100883]
饱,饣,70.9679,"['飠', '饣', '食']",[100962]
饼,饣,62.8049,"['飠', '饣', '食']",[101579]
饲,饣,2.3457,"['飠', '饣', '食']",[101672]
饿,饣,154.3654,"['飠', '饣', '食']",[103048]
饪,饣,3.0963,"['飠', '饣', '食']",[103500]
饺,饣,53.5309,"['飠', '饣', '食']",[103615]
饥,饣,11.9062,"['飠', '饣', '食']",[103692]
馒,饣,9.5407,"['飠', '饣', '食']",[103773]
饶,饣,12.3556,"['飠', '饣', '食']",[106737]
馅,饣,16.1679,"['飠', '饣', '食']",[113119]
饵,饣,2.884,"['飠', '饣', '食']",[116216]
馍,饣,2.6025,"['飠', '饣', '食']",[119142]
馋,饣,7.6691,"['飠', '饣', '食']",[119216]
馁,饣,1.4716,"['飠', '饣', '食']",[119389]
馏,饣,0.5827,"['飠', '饣', '食']",[119461]
饨,饣,4.1877,"['飠', '饣', '食']",[119733]
饯,饣,0.6025,"['飠', '饣', '食']",[119932]
饴,饣,0.3605,"['飠', '饣', '食']",[119933]
饷,饣,0.5432,"['飠', '饣', '食']",[120195]
饽,饣,0.484,"['飠', '饣', '食']",[120464]
馄,饣,4.4247,"['飠', '饣', '食']",[120752]
馊,饣,0.9383,"['飠', '饣', '食']",[121017]
馆,饣,112.8296,"['飠', '饣', '食']",[99682]
饰,饣,62.7358,"['飠', '饣', '食']",[99853]
饮,饣,111.6148,"['飠', '饣', '食']",[99855]
饭,饣,529.758,"['飠', '饣', '食']",[99938]
磨,石,92.5037,['石'],[100268]
碎,石,98.0296,['石'],[100508]
碍,石,38.3012,['石'],[100555]
硕,石,10.163,['石'],[100599]
碳,石,11.3136,['石'],[100912]
碑,石,8.163,['石'],[100934]
碰,石,112.4543,['石'],[101394]
磁,石,14.8296,['石'],[101459]
砖,石,14.4988,['石'],[102367]
砂,石,19.2099,['石'],[102452]
碧,石,18.3654,['石'],[102461]
碗,石,66.1926,['石'],[102565]
泵,石,1.6444,['石'],[102598]
硅,石,3.1012,['石'],[102831]
碌,石,43.837,['石'],[103019]
磷,石,2.6568,['石'],[103226]
磅,石,11.7778,['石'],[103267]
硫,石,3.5852,['石'],[103437]
磋,石,17.6691,['石'],[103891]
砸,石,51.2642,['石'],[105848]
磊,石,8.4049,['石'],[105938]
砍,石,14.963,['石'],[106007]
碱,石,5.7679,['石'],[106939]
碟,石,20.7111,['石'],[110031]
砌,石,1.8222,['石'],[111034]
磕,石,8.0741,['石'],[111897]
硝,石,2.8395,['石'],[112515]
硒,石,0.8346,['石'],[113719]
礁,石,3.1951,['石'],[114138]
砚,石,0.5481,['石'],[115372]
砰,石,3.3877,['石'],[117783]
碘,石,0.8889,['石'],[119035]
磐,石,1.3827,['石'],[119058]
碾,石,3.2049,['石'],[119136]
砺,石,2.0691,['石'],[119177]
磺,石,1.4173,['石'],[119274]
矾,石,0.3012,['石'],[119330]
砾,石,0.6963,['石'],[119373]
砒,石,0.5481,['石'],[120079]
砭,石,0.2123,['石'],[120081]
砝,石,0.237,['石'],[120346]
砹,石,0.0198,['石'],[120347]
砧,石,0.4543,['石'],[120348]
砷,石,0.316,['石'],[120349]
砥,石,0.4889,['石'],[120352]
砣,石,0.8691,['石'],[120353]
硌,石,0.2469,['石'],[120626]
硼,石,0.3309,['石'],[121162]
碉,石,7.0272,['石'],[121163]
碜,石,0.721,['石'],[121166]
碴,石,0.5185,['石'],[121394]
礴,石,1.4272,['石'],[122082]
码,石,221.2691,['石'],[16476]
确,石,291.1753,['石'],[33956]
矽,石,0.079,['石'],"[99183, 121]"
研,石,80.5185,['石'],[99233]
石,石,206.1531,['石'],[99385]
破,石,208.8049,['石'],[99577]
矿,石,20.2321,['石'],[99766]
础,石,15.4025,['石'],[99806]
硬,石,73.4025,['石'],[99927]
飨,食,0.3012,"['飠', '饣', '食']",[121094]
餮,食,5.0667,"['飠', '饣', '食']",[121970]
饕,食,5.2741,"['飠', '饣', '食']",[122097]
食,食,405.0667,"['飠', '饣', '食']",[99450]
餐,食,301.4025,"['飠', '饣', '食']",[99512]
矩,矢,14.9037,['矢'],[100984]
矫,矢,7.3827,['矢'],[103518]
矣,矢,5.8272,['矢'],[107647]
矮,矢,21.4272,['矢'],[107654]
矢,矢,3.2988,['矢'],[112681]
矬,矢,0.2617,['矢'],[120968]
知,矢,2128.1432,['矢'],[52183]
短,矢,294.3951,['矢'],[99534]
豫,豕,21.4963,['豕'],[101669]
豚,豕,5.6049,['豕'],[119416]
豢,豕,0.1432,['豕'],[121285]
象,豕,272.1877,['豕'],[46423]
豪,豕,79.042,['豕'],[99958]
壮,士,38.2173,['士'],[100511]
壳,士,34.4099,['士'],[101448]
壶,士,15.9753,['士'],[106469]
壹,士,8.4938,['士'],[106770]
壬,士,4.3852,['士'],[118696]
声,士,510.1877,['士'],[70074]
士,士,334.2568,['士'],[99253]
氓,氏,15.3284,['氏'],[103854]
氏,氏,20.4593,['氏'],[104057]
民,氏,368.5778,['氏'],[69721]
祝,礻,589.5309,"['礻', '示']",[100549]
祖,礻,54.0889,"['礻', '示']",[100753]
祥,礻,81.7778,"['礻', '示']",[102197]
祸,礻,32.484,"['礻', '示']",[103039]
祛,礻,8.9877,"['礻', '示']",[103458]
祀,礻,1.5506,"['礻', '示']",[103651]
祈,礻,48.0198,"['礻', '示']",[103706]
祷,礻,34.158,"['礻', '示']",[103707]
祉,礻,0.4938,"['礻', '示']",[103888]
禅,礻,13.5111,"['礻', '示']",[105602]
禄,礻,53.9062,"['礻', '示']",[108815]
祠,礻,2.6716,"['礻', '示']",[111082]
祂,礻,1.358,"['礻', '示']",[114801]
祺,礻,1.5753,"['礻', '示']",[115464]
禧,礻,4.8889,"['礻', '示']",[116740]
祯,礻,0.3407,"['礻', '示']",[119140]
祇,礻,0.4,"['礻', '示']",[119983]
祗,礻,0.3753,"['礻', '示']",[120255]
祢,礻,2.163,"['礻', '示']",[120256]
视,礻,540.716,"['礻', '示']",[57452]
社,礻,177.6741,"['礻', '示']",[60237]
裇,礻,0.0247,"['礻', '示']","[69792, 229]"
神,礻,1114.3556,"['礻', '示']",[99315]
福,礻,982.5136,"['礻', '示']",[99477]
礼,礻,383.5556,"['礻', '示']",[99748]
禁,示,72.0296,"['礻', '示']",[100085]
祭,示,15.0469,"['礻', '示']",[102613]
禀,示,0.8198,"['礻', '示']",[114708]
祟,示,3.6148,"['礻', '示']",[119396]
示,示,194.8198,"['礻', '示']",[19793]
票,示,811.5753,"['礻', '示']",[94444]
拜,手,648.484,"['扌', '手']",[100090]
摩,手,168.5728,"['扌', '手']",[100487]
拳,手,35.921,"['扌', '手']",[101363]
擎,手,7.6444,"['扌', '手']",[101634]
攀,手,10.2864,"['扌', '手']",[101648]
挚,手,16.0444,"['扌', '手']",[118915]
摹,手,0.721,"['扌', '手']",[119042]
掰,手,11.4716,"['扌', '手']",[119059]
挛,手,1.7136,"['扌', '手']",[120466]
挲,手,0.1086,"['扌', '手']",[120779]
掣,手,0.4593,"['扌', '手']",[120967]
手,手,1853.4568,"['扌', '手']",[44934]
承,手,155.6099,"['扌', '手']",[99480]
拿,手,615.5358,"['扌', '手']",[99674]
掌,手,136.2173,"['扌', '手']",[99933]
首,首,322.8296,['首'],[59975]
殿,殳,17.0123,['殳'],[100881]
毁,殳,66.9185,['殳'],[100882]
毅,殳,11.1012,['殳'],[101511]
殷,殳,4.4593,['殳'],[106824]
殴,殳,6.0099,['殳'],[119197]
段,殳,221.6247,['殳'],[37474]
疏,疋,16.8691,['疋'],[100900]
疑,疋,112.9037,['疋'],[99515]
黎,黍,82.1136,['黍'],[101521]
黏,黍,7.1012,['黍'],[109167]
黍,黍,1.4667,['黍'],[120978]
鼠,鼠,67.437,['鼠'],[101547]
鼬,鼠,1.1901,['鼠'],[121991]
鼯,鼠,0.0247,['鼠'],[122071]
鼹,鼠,0.6519,['鼠'],[122110]
丫,丨,53.9852,['丨'],[103558]
中,丨,2432.6963,['丨'],[15946]
个,丨,7489.5654,['丨'],[18947]
串,丨,31.116,['丨'],[51575]
临,丨,149.8321,['丨'],[99635]
丰,丨,117.4815,['丨'],[99638]
忙,忄,312.8494,"['心', '忄']",[100078]
怪,忄,228.7951,"['心', '忄']",[100224]
惯,忄,140.4148,"['心', '忄']",[100239]
懂,忄,297.1654,"['心', '忄']",[100272]
恐,忄,127.3037,"['心', '忄']",[100312]
忆,忄,171.6543,"['心', '忄']",[100528]
悟,忄,49.0222,"['心', '忄']",[100579]
恰,忄,23.363,"['心', '忄']",[100614]
忧,忄,63.1951,"['心', '忄']",[100949]
慎,忄,21.3926,"['心', '忄']",[100966]
悄,忄,31.3383,"['心', '忄']",[100982]
恢,忄,34.6074,"['心', '忄']",[101154]
恒,忄,77.7037,"['心', '忄']",[101261]
悦,忄,71.2247,"['心', '忄']",[101362]
恨,忄,115.5457,"['心', '忄']",[101407]
恼,忄,62.7605,"['心', '忄']",[101582]
惧,忄,36.9975,"['心', '忄']",[101627]
愉,忄,56.1037,"['心', '忄']",[101645]
慨,忄,30.9827,"['心', '忄']",[101703]
懈,忄,17.3284,"['心', '忄']",[101845]
慑,忄,2.9333,"['心', '忄']",[101859]
怖,忄,47.7333,"['心', '忄']",[102633]
慌,忄,37.9753,"['心', '忄']",[102838]
懒,忄,92.2469,"['心', '忄']",[102956]
憾,忄,53.284,"['心', '忄']",[102964]
悔,忄,81.1457,"['心', '忄']",[103020]
惕,忄,5.2346,"['心', '忄']",[103114]
怜,忄,81.8519,"['心', '忄']",[103156]
愤,忄,42.8543,"['心', '忄']",[103188]
愧,忄,24.4049,"['心', '忄']",[103521]
悍,忄,12.5284,"['心', '忄']",[103582]
惬,忄,23.2691,"['心', '忄']",[103747]
憧,忄,5.1062,"['心', '忄']",[103831]
憬,忄,5.0815,"['心', '忄']",[103832]
慷,忄,5.9259,"['心', '忄']",[103858]
惨,忄,113.8716,"['心', '忄']",[105003]
怡,忄,12.2617,"['心', '忄']",[106433]
惟,忄,6.5037,"['心', '忄']",[107289]
愣,忄,8.2568,"['心', '忄']",[107399]
禹,忄,2.3901,"['心', '忄']",[109499]
恤,忄,12.8889,"['心', '忄']",[112259]
怯,忄,5.6543,"['心', '忄']",[114655]
惶,忄,4.0741,"['心', '忄']",[114894]
怔,忄,0.7457,"['心', '忄']",[114938]
恺,忄,8.7605,"['心', '忄']",[116191]
悼,忄,4.3457,"['心', '忄']",[116209]
懵,忄,5.8222,"['心', '忄']",[116713]
恬,忄,3.5457,"['心', '忄']",[118252]
愕,忄,1.279,"['心', '忄']",[119037]
悖,忄,1.1062,"['心', '忄']",[119056]
憎,忄,10.9284,"['心', '忄']",[119066]
悸,忄,3.0272,"['心', '忄']",[119074]
恍,忄,9.4272,"['心', '忄']",[119079]
懊,忄,3.4321,"['心', '忄']",[119096]
惦,忄,14.242,"['心', '忄']",[119249]
忱,忄,1.2395,"['心', '忄']",[119324]
恃,忄,1.5111,"['心', '忄']",[119362]
悯,忄,5.2494,"['心', '忄']",[119393]
惭,忄,5.6988,"['心', '忄']",[119420]
悴,忄,5.8222,"['心', '忄']",[119421]
惋,忄,1.9654,"['心', '忄']",[119422]
惰,忄,9.1704,"['心', '忄']",[119443]
憔,忄,5.8222,"['心', '忄']",[119495]
懦,忄,11.7778,"['心', '忄']",[119518]
忖,忄,0.8938,"['心', '忄']",[119641]
忏,忄,7.5654,"['心', '忄']",[119642]
怄,忄,0.3111,"['心', '忄']",[119759]
忡,忄,0.6765,"['心', '忄']",[119760]
忾,忄,0.1086,"['心', '忄']",[119762]
怅,忄,6.6272,"['心', '忄']",[119763]
忪,忄,0.8099,"['心', '忄']",[119764]
怆,忄,0.7951,"['心', '忄']",[119765]
忸,忄,0.0889,"['心', '忄']",[119767]
怵,忄,0.2963,"['心', '忄']",[119959]
怦,忄,1.5654,"['心', '忄']",[119960]
怩,忄,0.0988,"['心', '忄']",[119966]
恸,忄,0.4444,"['心', '忄']",[120237]
恹,忄,0.2074,"['心', '忄']",[120239]
恫,忄,0.0691,"['心', '忄']",[120240]
恻,忄,0.9975,"['心', '忄']",[120241]
恪,忄,0.7062,"['心', '忄']",[120243]
惘,忄,4.563,"['心', '忄']",[120792]
惆,忄,5.8272,"['心', '忄']",[120793]
惚,忄,4.3457,"['心', '忄']",[120794]
惮,忄,3.4568,"['心', '忄']",[120796]
愠,忄,0.2667,"['心', '忄']",[121057]
惺,忄,3.9654,"['心', '忄']",[121058]
惴,忄,0.3802,"['心', '忄']",[121060]
愎,忄,0.1481,"['心', '忄']",[121062]
愫,忄,1.6296,"['心', '忄']",[121315]
慵,忄,2.9284,"['心', '忄']",[121512]
懑,忄,0.3556,"['心', '忄']",[121937]
悃,忄,0.1333,"['心', '忄']",[122709]
性,忄,554.5531,"['心', '忄']",[33071]
情,忄,2301.6296,"['心', '忄']",[39374]
快,忄,2704.5284,"['心', '忄']",[99234]
怀,忄,210.1679,"['心', '忄']",[99701]
怕,忄,382.0099,"['心', '忄']",[99756]
慢,忄,163.6296,"['心', '忄']",[99843]
惊,忄,292.3852,"['心', '忄']",[99851]
泉,水,55.6988,"['氺', '水', '氵']",[100081]
浆,水,19.6,"['氺', '水', '氵']",[101498]
汪,水,11.0864,"['氺', '水', '氵']",[104941]
滕,水,2.1679,"['氺', '水', '氵']",[113473]
汞,水,0.9086,"['氺', '水', '氵']",[119311]
沓,水,1.4568,"['氺', '水', '氵']",[119888]
氹,水,0.8099,"['氺', '水', '氵']","[29220, 117]"
氽,水,0.5333,"['氺', '水', '氵']","[29220, 121]"
求,水,581.1506,"['氺', '水', '氵']",[30918]
水,水,850.958,"['氺', '水', '氵']",[52510]
永,水,353.121,"['氺', '水', '氵']",[99906]
泰,氺,67.3778,"['氺', '水', '氵']",[100396]
叁,厶,1.3827,['厶'],[119257]
县,厶,47.1457,['厶'],[24342]
参,厶,586.9383,['厶'],[73743]
去,厶,3666.1432,['厶'],[85336]
罗,罒,227.8173,"['罒', '网']",[100349]
罪,罒,130.9778,"['罒', '网']",[100426]
署,罒,11.1407,"['罒', '网']",[100463]
罚,罒,37.3235,"['罒', '网']",[100554]
罩,罒,23.4025,"['罒', '网']",[101551]
罢,罒,38.6617,"['罒', '网']",[102795]
羁,罒,4.1136,"['罒', '网']",[115426]
罹,罒,0.4593,"['罒', '网']",[121771]
置,罒,224.6025,"['罒', '网']",[21596]
抢,扌,241.4173,"['扌', '手']",[100076]
扶,扌,17.6247,"['扌', '手']",[100086]
搭,扌,117.921,"['扌', '手']",[100095]
振,扌,23.5259,"['扌', '手']",[100096]
摄,扌,94.5728,"['扌', '手']",[100099]
搜,扌,69.358,"['扌', '手']",[100118]
揭,扌,31.7679,"['扌', '手']",[100125]
括,扌,38.5185,"['扌', '手']",[100139]
拥,扌,190.5827,"['扌', '手']",[100151]
拍,扌,286.2963,"['扌', '手']",[100172]
措,扌,21.6395,"['扌', '手']",[100173]
握,扌,67.9309,"['扌', '手']",[100212]
拼,扌,103.0815,"['扌', '手']",[100278]
摇,扌,68.9531,"['扌', '手']",[100307]
援,扌,55.1605,"['扌', '手']",[100315]
捕,扌,62.3605,"['扌', '手']",[100321]
扰,扌,81.6642,"['扌', '手']",[100332]
掉,扌,321.9654,"['扌', '手']",[100373]
挑,扌,268.5531,"['扌', '手']",[100428]
搞,扌,334.8938,"['扌', '手']",[100460]
拟,扌,19.7185,"['扌', '手']",[100478]
拒,扌,63.3037,"['扌', '手']",[100500]
扎,扌,58.6519,"['扌', '手']",[100506]
操,扌,127.7827,"['扌', '手']",[100557]
搬,扌,53.1111,"['扌', '手']",[100561]
捐,扌,25.1506,"['扌', '手']",[100586]
扮,扌,70.9679,"['扌', '手']",[100596]
抑,扌,33.1309,"['扌', '手']",[100598]
拓,扌,13.8025,"['扌', '手']",[100786]
摆,扌,81.684,"['扌', '手']",[100805]
扣,扌,53.2691,"['扌', '手']",[100837]
摸,扌,58.0988,"['扌', '手']",[100871]
摘,扌,36.4642,"['扌', '手']",[100889]
挡,扌,64.5284,"['扌', '手']",[100890]
掘,扌,13.8074,"['扌', '手']",[100901]
捷,扌,99.1062,"['扌', '手']",[100906]
携,扌,23.5457,"['扌', '手']",[100914]
抬,扌,31.9407,"['扌', '手']",[100922]
抚,扌,18.9975,"['扌', '手']",[100929]
描,扌,38.7753,"['扌', '手']",[100948]
扭,扌,32.5877,"['扌', '手']",[100952]
押,扌,11.8667,"['扌', '手']",[100971]
挺,扌,200.9531,"['扌', '手']",[101174]
插,扌,59.9951,"['扌', '手']",[101255]
拖,扌,70.6272,"['扌', '手']",[101325]
撞,扌,80.0741,"['扌', '手']",[101340]
拆,扌,38.7704,"['扌', '手']",[101348]
拔,扌,43.5111,"['扌', '手']",[101355]
挖,扌,35.521,"['扌', '手']",[101413]
擦,扌,121.3926,"['扌', '手']",[101432]
披,扌,19.7086,"['扌', '手']",[101488]
撤,扌,18.0346,"['扌', '手']",[101509]
抹,扌,35.1309,"['扌', '手']",[101537]
挤,扌,55.2741,"['扌', '手']",[101550]
抖,扌,28.4346,"['扌', '手']",[101654]
擅,扌,13.9259,"['扌', '手']",[101678]
掩,扌,31.5309,"['扌', '手']",[101702]
挣,扌,41.0074,"['扌', '手']",[101707]
挽,扌,21.1704,"['扌', '手']",[101821]
撑,扌,55.9259,"['扌', '手']",[102023]
扑,扌,126.7753,"['扌', '手']",[102498]
拨,扌,26.158,"['扌', '手']",[102561]
抛,扌,40.1679,"['扌', '手']",[102599]
抄,扌,23.4716,"['扌', '手']",[102867]
捧,扌,19.9062,"['扌', '手']",[102894]
拾,扌,61.9259,"['扌', '手']",[102996]
摔,扌,39.679,"['扌', '手']",[103036]
撼,扌,16.2321,"['扌', '手']",[103049]
拘,扌,10.242,"['扌', '手']",[103089]
拦,扌,19.5457,"['扌', '手']",[103122]
择,扌,196.3605,"['扌', '手']",[103123]
捉,扌,24.6321,"['扌', '手']",[103153]
搏,扌,23.4963,"['扌', '手']",[103223]
掀,扌,6.6173,"['扌', '手']",[103246]
挫,扌,21.1852,"['扌', '手']",[103289]
拌,扌,28.484,"['扌', '手']",[103294]
搅,扌,25.4123,"['扌', '手']",[103308]
拯,扌,42.1284,"['扌', '手']",[103367]
撰,扌,2.3605,"['扌', '手']",[103375]
掏,扌,17.5753,"['扌', '手']",[103401]
挪,扌,11.4272,"['扌', '手']",[103477]
摧,扌,13.8222,"['扌', '手']",[103659]
拇,扌,6.7704,"['扌', '手']",[103660]
捆,扌,5.0222,"['扌', '手']",[103813]
捍,扌,2.5333,"['扌', '手']",[103835]
抉,扌,6.2123,"['扌', '手']",[103836]
拭,扌,5.1802,"['扌', '手']",[103839]
撒,扌,102.1333,"['扌', '手']",[104856]
摊,扌,18.9877,"['扌', '手']",[105199]
扔,扌,49.4568,"['扌', '手']",[105603]
扯,扌,38.2469,"['扌', '手']",[105948]
捡,扌,25.6296,"['扌', '手']",[106591]
揽,扌,5.0963,"['扌', '手']",[106855]
捏,扌,30.5333,"['扌', '手']",[107208]
撕,扌,23.5753,"['扌', '手']",[107495]
挨,扌,24.6914,"['扌', '手']",[107597]
拐,扌,19.1111,"['扌', '手']",[107770]
揉,扌,10.8889,"['扌', '手']",[107775]
拱,扌,5.3728,"['扌', '手']",[108110]
扛,扌,10.4642,"['扌', '手']",[108278]
拢,扌,13.1802,"['扌', '手']",[109738]
捞,扌,24.5284,"['扌', '手']",[109869]
扒,扌,10.0988,"['扌', '手']",[111129]
捣,扌,12.8198,"['扌', '手']",[111686]
掠,扌,6.2469,"['扌', '手']",[111924]
搓,扌,20.0642,"['扌', '手']",[112099]
撩,扌,3.7827,"['扌', '手']",[112320]
揣,扌,5.3284,"['扌', '手']",[112336]
拂,扌,3.5062,"['扌', '手']",[112419]
捂,扌,13.3778,"['扌', '手']",[112443]
撇,扌,6.563,"['扌', '手']",[112547]
掷,扌,4.8889,"['扌', '手']",[113024]
